id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
2219,VERDADEIRO,0.0,0.0,0.0,0.33333333333333337,0.4759615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.4759615384615385,0.4187266952078442,0.6765734265734265,0.0,0.0,0.0,0.0,0.0,0.3028846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397196646517222,0.28690575479566305,0.0,0.0,0.0,0.0,0.7110091743119267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,VERDADEIRO,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4897909503088581,0.3975346687211094,0.0,0.0,0.0,0.0,0.0,0.13347457627118645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,VERDADEIRO,0.0,0.0,0.0,0.46666666666666673,0.10927152317880795,0.0,0.0,0.0,0.0,0.0,0.0,0.10927152317880795,0.20012602993805512,0.4659843467790487,0.0,0.0,0.0,0.0,0.0,0.3129139072847682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.5103092783505154,0.0,0.0,0.0,0.0,0.0,0.0,0.5103092783505154,0.6207036961631717,0.564198687910028,0.8556701030927836,0.0,0.0,0.0,0.4793814432989691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,VERDADEIRO,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711918243336556,0.45104895104895104,0.0,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,VERDADEIRO,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237172824340924,0.48006379585326947,0.0,0.0,0.0,0.0,0.13596491228070173,0.41447368421052627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397196646517222,0.2151793160967473,0.253822629969419,0.0,0.5871559633027523,0.0,0.14220183486238533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33813798409848683,0.29783549783549784,0.0,0.0,0.0,0.0,0.29523809523809524,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,VERDADEIRO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3676840215439857,0.2719367588932806,0.0,0.0,0.1855072463768116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32966996090538436,0.584536958368734,0.0,0.34890965732087226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,VERDADEIRO,0.0,0.0,0.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26872068106793306,0.37829912023460405,0.0,0.0,0.0,0.0,0.375,0.7620967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4425493716337523,0.3664772727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30606440952638186,0.2075623491552695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49495925977074995,0.0,0.0,0.0,0.7032967032967032,0.0,0.510989010989011,0.5192307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.32673267326732675,0.0,0.0,0.0,0.0,0.0,0.0,0.32673267326732675,0.2775832340864248,0.4644464446444644,0.0,0.0,0.0,0.0,0.46039603960396036,0.15594059405940594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,VERDADEIRO,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4747985815392377,0.3876784372652141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14292595349651888,0.38137472283813745,0.0,0.0,0.34688346883468835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,VERDADEIRO,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6692051216288201,0.25774225774225773,0.30402930402930406,0.0,0.0,0.0,0.17032967032967034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
