id,MAIUSCULAS_x,EXCLAMA_x,ASPAS_x,POL_ABSOLUTO_x,funct,pronoun_x,ppron_x,i_x,we_x,you_x,shehe_x,they_x,ipron_x,article_x,prep_x,auxverb_x,adverb_x,conj_x,negate_x,verb_x,adj_x,interrog_x,affect_x,posemo_x,negemo_x,anx_x,anger_x,sad_x,MAIUSCULAS_y,EXCLAMA_y,ASPAS_y,POL_ABSOLUTO_y,pronoun_y,ppron_y,i_y,we_y,you_y,shehe_y,they_y,ipron_y,article_y,prep_y,auxverb_y,adverb_y,conj_y,negate_y,verb_y,adj_y,interrog_y,affect_y,posemo_y,negemo_y,anx_y,anger_y,sad_y,rotulo
1013,0.12834224598930485,0.0,0.0,0.2,0.26987880579367424,0.10784313725490197,0.16176470588235295,0.0,0.0,0.0,0.215686274509804,0.0,0.12941176470588234,0.215686274509804,0.35629188384214444,0.3382352941176471,0.0,0.0,0.0,0.30588235294117644,0.0,0.0,0.19117647058823528,0.0,0.20168067226890754,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.4267844002943341,0.4012345679012346,0.0,0.0,0.5555555555555556,0.0,0.0,0.2361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
1317,0.060606060606060615,0.0,0.0,0.4,0.620323841429369,0.3055555555555556,0.15277777777777776,0.0,0.0,0.0,0.0,0.3194444444444444,0.2444444444444445,0.3055555555555556,0.5337552742616033,0.3194444444444444,0.4259259259259259,0.4259259259259259,0.0,0.4333333333333333,0.6666666666666666,0.3194444444444444,0.18055555555555555,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708609271523179,0.4333333333333333,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
2114,0.1422924901185771,0.0,0.0,0.4,0.2811885514529167,0.15942028985507248,0.11956521739130435,0.0,0.0,0.5434782608695652,0.15942028985507248,0.25,0.09565217391304348,0.07971014492753624,0.3238855255916345,0.0,0.0,0.0,0.0,0.2260869565217391,0.0,0.125,0.4239130434782609,0.3913043478260869,0.2981366459627329,0.0,0.0,0.3913043478260869,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708609271523179,0.5777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1290,0.16363636363636366,0.0,0.0,0.4,0.2211055276381909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666667,0.29240506329113924,0.0,0.0,0.12777777777777774,0.0,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31164783794312434,0.5098039215686275,0.0,0.27450980392156865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1857,0.13090909090909092,0.0,0.0,0.4,0.12160804020100502,0.07333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,0.14759493670886076,0.0,0.15333333333333335,0.0,0.0,0.0,0.24,0.0,0.13,0.0,0.13714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966887417218543,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1921,1.0,0.0,0.0,0.2,0.6356783919597989,0.5347222222222223,0.22916666666666666,0.0,0.0,0.0,0.1527777777777778,0.2395833333333333,0.55,0.3055555555555556,0.2320675105485232,0.0,0.9583333333333334,0.6388888888888888,0.4166666666666666,0.6499999999999999,0.25,0.4791666666666666,0.40625,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311258278145696,0.6081871345029239,0.0,0.0,0.0,0.0,0.0,0.11184210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
2226,0.1722488038277512,0.0,0.0,0.4,0.06109494842634222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09649122807017543,0.12091938707528313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333334,0.4705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.5336969224776003,0.5947712418300654,0.7647058823529411,0.0,0.0,0.0,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1323,0.1038961038961039,0.0,0.0,0.2,0.1026561378320172,0.08730158730158731,0.0,0.0,0.0,0.0,0.0,0.0,0.10476190476190476,0.08730158730158731,0.10277275467148883,0.0,0.18253968253968253,0.12169312169312167,0.0,0.0,0.0,0.1369047619047619,0.30952380952380953,0.0,0.32653061224489793,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.5,0.875,0.0,0.0,0.0,0.2916666666666667,0.5833333333333334,0.0,0.3394039735099338,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
588,0.2371541501976285,0.0,0.0,0.4,0.9060519991260648,0.5579710144927537,0.5978260869565217,0.0,0.7826086956521738,0.5434782608695652,0.4782608695652174,0.0,0.4782608695652174,0.3985507246376812,0.4025866813428728,1.0,0.5,0.3333333333333333,0.43478260869565216,0.5652173913043478,0.0,0.125,0.14130434782608695,0.0,0.14906832298136646,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753311258278145,0.6319444444444444,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
1400,0.09917355371900828,0.0,0.0,0.4,0.2462311557788945,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666669,0.25949367088607594,0.26136363636363635,0.17424242424242425,0.2323232323232323,0.0,0.0,0.0,0.13068181818181818,0.14772727272727273,0.0,0.15584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.1568627450980392,0.27450980392156865,0.0,0.0,0.0,0.0,0.27450980392156865,0.0,0.31164783794312434,0.4248366013071895,0.5098039215686274,0.0,0.0,0.0,0.5098039215686274,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
