id,MAIUSCULAS_x,EXCLAMA_x,ASPAS_x,POL_ABSOLUTO_x,funct,pronoun_x,ppron_x,i_x,we_x,you_x,shehe_x,they_x,ipron_x,article_x,prep_x,auxverb_x,adverb_x,conj_x,negate_x,verb_x,adj_x,interrog_x,affect_x,posemo_x,negemo_x,anx_x,anger_x,sad_x,MAIUSCULAS_y,EXCLAMA_y,ASPAS_y,POL_ABSOLUTO_y,pronoun_y,ppron_y,i_y,we_y,you_y,shehe_y,they_y,ipron_y,article_y,prep_y,auxverb_y,adverb_y,conj_y,negate_y,verb_y,adj_y,interrog_y,affect_y,posemo_y,negemo_y,anx_y,anger_y,sad_y,rotulo
1767,0.12029190207156308,0.0,0.0,0.4,0.4064951428687559,0.2274011299435028,0.25,0.0,0.8983050847457628,0.0,0.0,0.0,0.0,0.5,0.4327160866155982,0.0,0.2259887005649717,0.0,0.0,0.2259887005649717,0.0,0.0,0.3050847457627119,0.0,0.3601694915254237,0.0,0.0,0.7966101694915254,0.0,0.0,0.0,0.4,0.3055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555555,0.32555356074207065,0.3619528619528619,0.0,0.0,0.19753086419753085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1768,0.06759259259259259,0.0,0.0,0.4,0.4921129762856382,0.14907407407407408,0.1638888888888889,0.0,0.0,0.0,0.0,0.44722222222222224,0.0,0.1638888888888889,0.4839857651245552,0.0,0.14814814814814814,0.0,0.0,0.5925925925925927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237172824340924,0.5486443381180223,0.0,0.0,0.0,0.0,0.0,0.1381578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1775,0.05199430199430199,0.0,0.0,0.4,0.2648342864170202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782051282051282,0.29783739392280323,0.0,0.0,0.2293447293447293,0.0,0.0,0.2532051282051282,0.0,0.4615384615384615,0.39102564102564097,0.2724358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513977943062324,0.6282467532467533,0.0,0.0,0.0,0.0,0.4151785714285714,0.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1776,0.022283272283272284,0.0,0.0,0.4,0.4847814056447151,0.4423076923076923,0.1620879120879121,0.0,0.0,0.0,0.2161172161172161,0.0,0.5549450549450551,0.3241758241758242,0.3576707989519378,0.0,0.4395604395604396,0.3931623931623932,0.0,0.29304029304029305,0.0,0.2197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.1774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1774193548387097,0.6523426188683616,0.6725317693059628,0.0,0.0,0.4587813620071685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1779,0.047712418300653585,0.0,0.0,0.4,0.5313584426576387,0.3156862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.39607843137254906,0.17352941176470588,0.13523131672597866,0.6588235294117647,0.4705882352941176,0.42091503267973857,0.4647058823529412,0.6274509803921569,0.0,0.4705882352941176,0.8470588235294118,0.0,1.0,0.0,0.0,0.5529411764705883,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221851756860735,0.4886363636363636,0.24702380952380956,0.0,0.0,0.0,0.13839285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1783,0.051553672316384185,0.0,0.0,0.4,0.5518839165955371,0.2274011299435028,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.2853107344632769,0.5,0.4327160866155982,0.0,0.0,0.6064030131826742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2820512820512821,0.5584045584045584,0.0,0.0,0.0,0.5584045584045584,0.0,0.0,0.49495925977075,0.5345765345765345,0.2364672364672365,0.0,0.0,0.0,0.5299145299145299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1786,0.023578811369509043,0.0,0.0,0.4,0.12417043109698292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3430232558139535,0.2588761069270877,0.0,0.0,0.0,0.0,0.31007751937984496,0.2296511627906977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322976587403363,0.39888682745825604,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1793,0.028560250391236306,0.0,0.0,0.4,0.30820414091262205,0.18896713615023475,0.20774647887323944,0.0,0.0,0.0,0.0,0.5669014084507042,0.0,0.20774647887323944,0.33913087063305103,0.0,0.18779342723004694,0.0,0.0,0.18779342723004694,0.0,0.0,0.2535211267605634,0.4295774647887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,0.15277777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.15277777777777776,0.5457809694793537,0.7239057239057238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1813,0.0313573883161512,0.0,0.0,0.6000000000000001,0.3555341293975129,0.13831615120274912,0.0,0.0,0.0,0.0,0.0,0.0,0.17353951890034364,0.0,0.2157977767179073,0.0,0.4123711340206186,0.3688430698739977,0.4072164948453608,0.13745704467353953,0.2036082474226804,0.4123711340206185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987432675044883,0.4758893280632411,0.0,0.9739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1814,0.0247289972899729,0.0,0.0,0.4,0.1387670351523659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597560975609756,0.277406475132367,0.0,0.0,0.0,0.0,0.3252032520325204,0.0,0.0,0.4390243902439024,0.0,0.5182926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.12595419847328246,0.0,0.0,0.0,0.0,0.0,0.0,0.12595419847328246,0.4297833267093344,0.417765440666204,0.0,0.0,0.0,0.0,0.0,0.601145038167939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
