id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
710,FALSO,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4009970008916268,0.46923076923076923,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,FALSO,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463645943097999,0.3986928104575163,0.0,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,FALSO,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538988408851423,0.5083333333333333,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,FALSO,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088689848963821,0.0,0.0,0.0,0.5208333333333334,0.0,0.4114583333333333,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,FALSO,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363540569020022,0.45185185185185184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,FALSO,0.0,0.0,0.0,0.3,0.2655737704918033,0.0,0.0,0.0,0.0,0.0,0.0,0.2655737704918033,0.18493150684931509,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.12295081967213116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,FALSO,0.0,0.0,0.0,0.3,0.33061224489795915,0.0,0.0,0.0,0.0,0.0,0.0,0.33061224489795915,0.4178082191780822,0.7607709750566893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,FALSO,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288667496886675,0.3696969696969697,0.0,0.0,0.0,0.0,0.35909090909090907,0.20454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,FALSO,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598630136986301,0.2033333333333333,0.5133333333333334,0.0,0.5,0.0,0.2633333333333333,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,FALSO,0.0,0.0,0.0,0.5,0.5399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5399999999999999,0.6363540569020022,0.45185185185185184,0.8555555555555556,0.0,0.0,0.0,0.4388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,VERDADE,0.0,0.0,0.0,0.25,0.2793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.2793103448275862,0.39896806075360636,0.23371647509578544,0.0,0.0,0.4310344827586207,0.0,0.0,0.12931034482758622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088689848963821,0.37654320987654316,0.7129629629629629,0.0,0.0,0.0,0.3657407407407407,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,VERDADE,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603811326820382,0.4020715630885122,0.0,0.0,0.0,0.0,0.2231638418079096,0.19067796610169493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,VERDADE,0.0,0.0,0.0,0.75,0.1542857142857143,0.2507936507936508,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.30853530031612225,0.2582010582010582,0.48888888888888893,0.0,0.0,0.0,0.2507936507936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627302786962683,0.3895274584929757,0.0,0.0,0.3831417624521073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4730585714116574,0.30461922596754054,0.5767790262172284,0.0,0.5617977528089888,0.0,0.4438202247191011,0.0,0.0,0.6292134831460674,0.6292134831460674,0.0,0.0,0.0,0.0
2480,VERDADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451264488935722,0.3388888888888889,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,VERDADE,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483555116237866,0.23992133726647,0.0,0.0,0.0,0.0,0.3495575221238938,0.0663716814159292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,VERDADE,0.0,0.0,0.0,0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321390937829294,0.19934640522875816,0.5032679738562091,0.0,0.0,0.0,0.25816993464052285,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,VERDADE,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49404513931433336,0.3152454780361757,0.5968992248062016,0.0,0.5813953488372093,0.0,0.3062015503875969,0.0,0.0,0.6511627906976745,0.6511627906976745,0.0,0.0,0.0,0.0
3909,VERDADE,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279484477587745,0.22344322344322345,0.0,0.0,0.5494505494505495,0.0,0.0,0.08241758241758243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
